timestamp;price;volume
"2014-04-28 17:00:00";439.9830017089844;16401400
"2014-05-05 17:00:00";433.364013671875;12507300
"2014-05-12 17:00:00";441.531005859375;7682670
"2014-05-19 17:00:00";446.30499267578125;40327500
"2014-05-26 17:00:00";582.5880126953125;38032000
"2014-06-02 17:00:00";660.5499877929688;40653700
"2014-06-09 17:00:00";650.0419921875;17913400
"2014-06-16 17:00:00";591.5859985351562;18597300
"2014-06-23 17:00:00";593.969970703125;14144900
"2014-06-30 17:00:00";641.3909912109375;38446300
"2014-07-07 17:00:00";622.5700073242188;10005500
"2014-07-14 17:00:00";619.9959716796875;10873200
"2014-07-21 17:00:00";622.2730102539062;9602880
"2014-07-28 17:00:00";585.552001953125;11275400
"2014-08-04 17:00:00";589.010986328125;10790800
"2014-08-11 17:00:00";576.5120239257812;13978200
"2014-08-18 17:00:00";461.4800109863281;38422400
"2014-08-25 17:00:00";502.54400634765625;23235100
"2014-09-01 17:00:00";474.4750061035156;23337900
"2014-09-08 17:00:00";474.8800048828125;21447800
"2014-09-15 17:00:00";474.86199951171875;16797300
"2014-09-22 17:00:00";402.0920104980469;45099500
"2014-09-29 17:00:00";376.0880126953125;34707300
"2014-10-06 17:00:00";330.5840148925781;49199900
"2014-10-13 17:00:00";391.6919860839844;38491500
"2014-10-20 17:00:00";382.4209899902344;14188900
"2014-10-27 17:00:00";353.2149963378906;7845880
"2014-11-03 16:00:00";327.1610107421875;15655500
"2014-11-10 16:00:00";365.85699462890625;15838900
"2014-11-17 16:00:00";387.7850036621094;32222500
"2014-11-24 16:00:00";376.885986328125;25442200
"2014-12-01 16:00:00";379.25;12364100
"2014-12-08 16:00:00";361.8949890136719;32915500
"2014-12-15 16:00:00";345.6730041503906;30864900
"2014-12-22 16:00:00";332.0169982910156;16574200
"2014-12-29 16:00:00";312.718994140625;12528300
"2015-01-05 16:00:00";274.6109924316406;23245700
"2015-01-12 16:00:00";267.3940124511719;72843904
"2015-01-19 16:00:00";212.90699768066406;24051100
"2015-01-26 16:00:00";273.1669921875;44399000
"2015-02-02 16:00:00";237.45399475097656;40783700
"2015-02-09 16:00:00";220.28199768066406;21115100
"2015-02-16 16:00:00";233.4219970703125;27363100
"2015-02-23 16:00:00";238.9980010986328;14200400
"2015-03-02 16:00:00";275.0459899902344;50461300
"2015-03-09 17:00:00";289.86199951171875;67770800
"2015-03-16 17:00:00";290.5950012207031;21497200
"2015-03-23 17:00:00";266.5769958496094;40073700
"2015-03-30 17:00:00";247.45399475097656;22672000
"2015-04-06 17:00:00";255.2740020751953;18467400
"2015-04-13 17:00:00";224.75900268554688;31719000
"2015-04-20 17:00:00";224.6199951171875;24978000
"2015-04-27 17:00:00";228.968994140625;21469200
"2015-05-04 17:00:00";238.8520050048828;23929100
"2015-05-11 17:00:00";242.14500427246094;19282600
"2015-05-18 17:00:00";233.03700256347656;14241900
"2015-05-25 17:00:00";237.10400390625;16425000
"2015-06-01 17:00:00";222.8939971923828;20459000
"2015-06-08 17:00:00";228.53799438476562;28353100
"2015-06-15 17:00:00";236.76499938964844;41612000
"2015-06-22 17:00:00";246.927001953125;15108700
"2015-06-29 17:00:00";257.0360107421875;44533800
"2015-07-06 17:00:00";269.9630126953125;28857600
"2015-07-13 17:00:00";292.03399658203125;28727200
"2015-07-20 17:00:00";278.8819885253906;22930700
"2015-07-27 17:00:00";293.63299560546875;25453600
"2015-08-03 17:00:00";281.2250061035156;21908700
"2015-08-10 17:00:00";264.3420104980469;25433900
"2015-08-17 17:00:00";257.9259948730469;42147200
"2015-08-24 17:00:00";210.0679931640625;61089200
"2015-08-31 17:00:00";230.25599670410156;20575200
"2015-09-07 17:00:00";239.8459930419922;26879200
"2015-09-14 17:00:00";230.49200439453125;19177800
"2015-09-21 17:00:00";226.968994140625;25009300
"2015-09-28 17:00:00";239.01600646972656;22691300
"2015-10-05 17:00:00";240.36399841308594;27535100
"2015-10-12 17:00:00";245.1999969482422;28198500
"2015-10-19 17:00:00";263.5719909667969;30889800
"2015-10-26 17:00:00";285.1809997558594;46331800
"2015-11-02 16:00:00";361.87298583984375;206162000
"2015-11-09 16:00:00";379.9840087890625;95797904
"2015-11-16 16:00:00";330.36199951171875;51001600
"2015-11-23 16:00:00";323.0140075683594;29362600
"2015-11-30 16:00:00";377.41400146484375;60452200
"2015-12-07 16:00:00";395.7539978027344;57801400
"2015-12-14 16:00:00";443.87799072265625;83121104
"2015-12-21 16:00:00";437.4360046386719;50840400
"2015-12-28 16:00:00";422.0979919433594;51596500
"2016-01-04 16:00:00";433.0690002441406;34522600
"2016-01-11 16:00:00";448.1820068359375;115607000
"2016-01-18 16:00:00";387.0260009765625;46819800
"2016-01-25 16:00:00";392.00201416015625;58147000
"2016-02-01 16:00:00";372.9200134277344;40378700
"2016-02-08 16:00:00";373.4230041503906;55318500
"2016-02-15 16:00:00";401.4320068359375;73093104
"2016-02-22 16:00:00";438.2550048828125;85244896
"2016-02-29 16:00:00";437.9169921875;74895800
"2016-03-07 16:00:00";414.4649963378906;70311696
"2016-03-14 17:00:00";416.38800048828125;66781700
"2016-03-21 17:00:00";413.1319885253906;66813300
"2016-03-28 17:00:00";424.3039855957031;75411504
"2016-04-04 17:00:00";421.0169982910156;60718000
"2016-04-11 17:00:00";422.8429870605469;70728800
"2016-04-18 17:00:00";428.7030029296875;52810500
"2016-04-25 17:00:00";461.64801025390625;78971904
"2016-05-02 17:00:00";444.72698974609375;59366400
"2016-05-09 17:00:00";460.51800537109375;58956100
"2016-05-16 17:00:00";454.0090026855469;64100300
"2016-05-23 17:00:00";444.2909851074219;65783100
"2016-05-30 17:00:00";534.1909790039062;138450000
"2016-06-06 17:00:00";585.4450073242188;107770000
"2016-06-13 17:00:00";704.5040283203125;186694000
"2016-06-20 17:00:00";735.8829956054688;309944000
"2016-06-27 17:00:00";658.1019897460938;138384992
"2016-07-04 17:00:00";683.208984375;130476000
"2016-07-11 17:00:00";648.2830200195312;138172992
"2016-07-18 17:00:00";672.7379760742188;61203300
"2016-07-25 17:00:00";654.2260131835938;225135008
"2016-08-01 17:00:00";606.39697265625;330932992
"2016-08-08 17:00:00";591.0380249023438;92228096
"2016-08-15 17:00:00";567.2429809570312;58405200
"2016-08-22 17:00:00";586.77099609375;85349200
"2016-08-29 17:00:00";574.114013671875;70342400
"2016-09-05 17:00:00";606.5059814453125;78529104
"2016-09-12 17:00:00";608.0250244140625;86920600
"2016-09-19 17:00:00";609.2540283203125;72710896
"2016-09-26 17:00:00";608.02197265625;49422400
"2016-10-03 17:00:00";612.052001953125;49801600
"2016-10-10 17:00:00";619.2379760742188;103590000
"2016-10-17 17:00:00";639.4110107421875;65546700
"2016-10-24 17:00:00";654.0020141601562;90378800
"2016-10-31 17:00:00";701.3369750976562;130527000
"2016-11-07 16:00:00";703.0889892578125;79660800
"2016-11-14 16:00:00";705.7940063476562;72038496
"2016-11-21 16:00:00";739.6430053710938;129906000
"2016-11-28 16:00:00";736.3289794921875;68511104
"2016-12-05 16:00:00";758.719970703125;116218000
"2016-12-12 16:00:00";780.64697265625;81645600
"2016-12-19 16:00:00";792.2470092773438;99629296
"2016-12-26 16:00:00";908.35400390625;167308000
"2017-01-02 16:00:00";1021.5999755859375;185168000
"2017-01-09 16:00:00";902.4400024414062;115808000
"2017-01-16 16:00:00";830.9459838867188;155095008
"2017-01-23 16:00:00";910.677001953125;111349000
"2017-01-30 16:00:00";920.958984375;164582000
"2017-02-06 16:00:00";1040.1400146484375;146007008
"2017-02-13 16:00:00";991.7349853515625;137946000
"2017-02-20 16:00:00";1079.280029296875;186868992
"2017-02-27 16:00:00";1180.719970703125;184956000
"2017-03-06 16:00:00";1273.2099609375;291256000
